,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD307d,CD32,CD326,CD336,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD69,CD7,CD70,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,NLRP2,Podoplanin,TCR,TIGIT,XCR1,group
142-1,0.5617901552077905,0.8046993071629309,0.6604512852491202,0.6051958066486017,1.3364065378308314,0.45929167091397227,0.6027574732041251,1.8093576395026179,0.732527416702848,0.5379810602607642,0.7138320578256905,0.7152924354699567,0.7666065178405111,1.0878387954207083,0.48493854516824053,1.3820490673543848,0.6531237465199025,0.9827469159356228,0.8969275942731523,0.3638572271166931,0.6798549757419492,0.7523340861729342,1.061238048948131,0.6777406778664117,0.9450925517814562,0.8053177669343357,1.2092910583887466,1.745448339385403,0.6669343809254357,0.6437135791318713,0.7573114225870975,0.5768661939591254,0.46830487441793944,0.8714384679169643,0.6539589587354965,0.6238826531288569,0.6965578624959922,0.6522664635232807,1.7187793605674582,0.6014431170781662,0.9202299627091618,0.9357689741023012,0.6051745168116026,1.1716173082575196,0.672742976454222,1.0892044884372953,1.894639213497654,1.3751457329317331,0.9218828602536963,1.3275274885331823,0.6494227597129251,1.7251069207489105,0.6625812841931781,0.7670523493550887,0.8726245648398826,0.8563630747704687,0.674912363247337,0.7504299436637791,0.40355486130145757,1.025768109160503,0.8734980073179203,0.7849799607795134,0.513009206624539,0.6178383760588638,0.5770222101619742,0.4638019218397176,0.7180649043777582,0.7790206989272228,0.7777075707089809,1.5157789369189754,0.5722535915551853,0.6326318135352663,severe
142-2,0.7226377727756057,0.9867962373009149,0.670252690187256,0.6474941506112415,1.1683131962484028,0.3981175221730018,0.6367773136117563,1.5339797590060227,0.7740297664379522,0.5995776583483102,0.7476375924821349,0.6461605042943461,0.5435613379355185,0.9858794315771499,0.739945058863117,1.4559864498539794,0.7397578848339993,1.0441056058487637,1.0712027539856175,0.4160680109015426,0.7358521112837081,0.719827397696438,1.1920533062037708,0.7075141985187006,1.0279353712031412,0.8675767222950984,1.3660148444354523,1.6330583070178752,0.8050191539752775,0.630310890764829,0.6895856458957983,0.6132551625269913,0.45888755257022285,0.7093791103626744,0.6706945297468855,0.5634937362760132,0.6480879133824641,0.5192999151210161,1.6800512988685958,0.45196355832146035,0.9013546277727197,0.791875581058767,0.6432290089315461,1.1053377940088918,0.7085773616190765,1.2940541426348529,1.894214809456474,1.3411171520724163,0.8256469672531362,1.0562017442951914,0.6588176342014657,1.3727103229932216,0.7940548811132463,0.5770081980301378,0.9346956438796341,0.6607093388323215,0.7068351509808416,0.9638559383913058,0.5092227546389636,1.1173858943745048,0.9237182091460713,0.7059519924098778,0.40325768952507046,0.6532318605804192,0.7044117242245487,0.4475506947609014,0.5965469830332066,0.8276112417440953,0.9040162833928805,1.5068986899286905,0.5533183392238397,0.5875238704153395,severe
75-1,0.7732889621056639,1.0346345561758716,0.7383661387555379,0.8122327072035774,1.1018510970476179,0.6256692369755272,0.7281477373018945,1.477757370731793,0.6822104013505326,0.7218655538541788,0.8483404987161591,0.7716150347457391,0.6673520929680975,1.0022275417787723,0.6827279544222694,1.5939675854999853,0.7311303666473782,0.9295119179258359,1.163146128211018,0.675015221864104,0.7335983160502705,0.6916427871631361,1.202052687530347,0.7540589422154567,1.1462810155765968,0.9362089302182686,1.5470583371951108,1.9271533809630188,0.6883866441976871,0.7484613196162462,0.7777059227990467,0.6735358880523697,0.6011050722501865,0.519906099572643,0.818963057908337,0.7453667348922542,0.6201857605233235,0.7757911332229326,2.0088564618314613,0.5698198194348444,1.1007307307522605,1.1897262084243907,1.0335787916074637,1.1751427398245125,0.9197398882408562,1.3450590725031084,2.189079319295186,1.4365705678522291,0.8933861849012926,1.1398211061587207,0.6950001539883115,1.3916050164798217,0.4967670987301325,0.507472648973203,1.2150758135743904,0.7022646458864924,0.8823636388539864,0.9917269591795889,0.6139444007241917,1.2192916429008474,0.9693768440012754,1.2121637164139107,0.6861435977586063,0.6346308236656589,0.7541857228704585,0.5761517388055223,0.7209023809833648,0.7291237496945031,0.9702306164109888,1.7002309671055174,0.6981256955360912,0.6769320621970403,severe
106-2,0.6519605441668096,0.8104411136151501,0.5516359134554736,0.6189588523735458,0.9236884659268451,0.40700688483755504,0.6126374646734258,1.139378628082273,0.5921630917654225,0.5707448566287705,0.6865813210583903,0.6405841186379114,0.525504819174694,0.8134818534081042,0.5918153840865029,1.3726965781397276,0.5813277148529702,0.6863507586076709,0.9655231608872961,0.48866775444599553,0.5716251904746367,0.5559464681055051,0.9845745782990724,0.6443603294360071,0.9581850754085188,0.754974591770975,1.2993122975823976,1.7026252987734865,0.52825958115943,0.5843272589235049,0.692971613549619,0.5425151849792017,0.36345797767625976,0.4273292307945256,0.6930140641662866,0.4710860801417716,0.5369214007987815,0.5499790971666632,1.7947620209839905,0.5021234276074136,0.8868841544501078,1.0752505388997302,0.8904581390077784,0.9776985331119213,0.7932155611712882,0.9469375397954244,1.8757304796430645,1.1490373956654043,0.7574941199141927,1.091866899653871,0.5145539168482209,1.038358127326938,0.40872730838178256,0.4638554897506618,1.0565384027554046,0.5687901656492512,0.758628792099256,0.7964775848508736,0.4610751357876131,0.9050318390545397,0.8101318051062694,0.9724086606311712,0.4508445680163214,0.5254515798794007,0.7207373498276537,0.4447151869983765,0.5870603225860286,0.5779523664232641,0.8435342795550698,1.564372138258986,0.5971157517778399,0.5422889548787144,severe
32-2,0.1078340269501683,0.1676202746914565,0.1383978981965185,0.16364696610087065,0.20574952096477045,0.1514124326960312,0.06206278244653402,0.2291503811871904,0.120913820530444,0.07528893069682403,0.09341137233873265,0.09936154899930025,0.054301053685139954,0.17575821340726627,0.17285144547665304,0.3417936641669272,0.0688220794298767,0.21270879269864756,0.1865792487303686,0.1003025742611784,0.125264133105803,0.095194956481336,0.2679656239419926,0.07246334258626573,0.21203691673788444,0.14230116795064623,0.3477289151129843,0.531547332524138,0.08529432280156707,0.0723046021198242,0.18029705655759679,0.11327309037701341,0.1636716382947643,0.10937412430416284,0.0893335056759732,0.1203179739608007,0.07440044722198391,0.09807866513727977,0.6151255990594648,0.0830626898168245,0.28232456382215104,0.11360107639164235,0.14672557312455195,0.20584511015402926,0.171600938386286,0.3490605151860175,0.6692446870332761,0.1987536915810452,0.1607666794924512,0.11746379805908179,0.16600935343754056,0.2681558204915488,0.1760959355807154,0.068845676966044,0.24513353792675469,0.10616274123270993,0.10638505407629324,0.13147148674873332,0.12727909093122972,0.29672585739220386,0.1849396739939477,0.2163738130860563,0.13631514968905625,0.10946068243644423,0.12878085428179575,0.07499449558509173,0.09032951337992351,0.11137129067608688,0.18102550796455105,0.31671667885214183,0.08334830430066094,0.10199224171897493,severe
31-1,0.4566059140792093,0.2135665250944882,0.355981176867812,0.204317863519431,0.22269175403283628,0.13720875132933225,0.2900545288520763,0.43891523923550346,0.4044021929869889,0.28891127193469357,0.2731304239251506,0.3882743423669114,0.2714533613622436,0.34609416522218256,0.47702446280836014,0.8715262338249142,0.24213049994736652,0.3998391871225116,0.3808417837119709,0.12282664217652291,0.36701303862077594,0.4379541065332693,0.5103264512568407,0.3229549747466272,0.5222419567692126,0.3041179715896449,0.5534793300755128,1.1539082555487266,0.5254274979422826,0.33697917876782363,0.1958623026451054,0.29419148239797305,0.23376631677394327,0.6253996648049361,0.33700582252884076,0.22090924242428875,0.2030226182081881,0.1692697651997097,1.0110483768781755,0.15967356079342016,0.5192218786584953,0.24922775643707926,0.37145420425324027,0.41314720484401307,0.2504759503906053,0.6416164853614708,1.189321592188356,0.7007919786426959,0.2170280732224856,0.29654283540509346,0.3776988747819917,0.2813470772421724,0.45352521514985394,0.2922547384875471,0.5693369377493575,0.30313286163426995,0.3584401112119759,0.3011299773408941,0.17844428743908616,0.42968274349657315,0.37681656782579803,0.261969582806823,0.1240879075264028,0.35014756136604863,0.34826057284158823,0.17555563640568933,0.26863232097179435,0.31540183836172564,0.7156707882087133,0.6334182344663144,0.2644760537071047,0.2675394174138752,severe
31-2,0.304693989474183,0.22885103899319095,0.25223927760797166,0.17232184897395023,0.21035329906196573,0.16065455797564004,0.24283310864409588,0.270822977027941,0.37917709082133993,0.21954783581353987,0.20491927044754313,0.3340894481268584,0.20096810874072307,0.2690365866838489,0.3300492080613778,0.7001808323602824,0.20783588967135763,0.3711939009839653,0.29233437817834645,0.10802995597006958,0.31931338171611673,0.4789325701252624,0.4211077953562105,0.2753624407181166,0.43805732670342623,0.22745163761805742,0.4734077625079144,0.8745187276713945,0.22138650771648902,0.24825012275838065,0.17042987435790782,0.2940205544909456,0.19200597432553487,0.4112061456103053,0.28000326219471455,0.18516314035349724,0.19336384355719116,0.14705586220001324,0.8762735350288212,0.13116427209185552,0.40694657195602935,0.19777730156924414,0.32735197452350634,0.31875375161058406,0.1982152808984101,0.5298669989082377,1.0381577089285718,0.5153704569190813,0.19414128787967724,0.21609695800651083,0.2978145712661915,0.3167250927784715,0.3443154126599681,0.2493176585630624,0.5285151303925618,0.26856249594612,0.2633127039272374,0.2516831552749646,0.16814903250720917,0.3475115151073419,0.3119550868807069,0.2055910408984258,0.12004196613145775,0.2914442856169989,0.288824696705847,0.1311767180844677,0.22070057312677685,0.25520531830123955,0.6254897366109591,0.49637063175065266,0.20613337336457171,0.2872788798446863,severe
29-1,0.07731319990729864,0.1317061171987635,0.1421174831128724,0.21448892091556823,0.14765557283970523,0.14223250061359272,0.06173228125097877,0.46954781840248305,0.09717603967806379,0.06384344667674707,0.14582756808963565,0.08518449054558173,0.08479220593100344,0.19073594798770602,0.10805598350597691,0.45943362347930916,0.06564699074148916,0.1911188755573016,0.2516041839286353,0.10121696255836103,0.08229294999375547,0.07145802493568904,0.3647787095097854,0.08305034454590152,0.18760323547975863,0.11492987968181136,0.3913830982347143,0.5686032425849438,0.06697307311071879,0.07365128994714247,0.14772997014246467,0.06529562592249986,0.08034584305203399,0.06654533768580229,0.09668867503292208,0.12926070011903773,0.06699369902829003,0.09274293804936488,0.7985052956271154,0.07864788751509652,0.3138048582118139,0.11204857030509068,0.09395794629076241,0.35254205281170325,0.15826198694206975,0.4561949533192621,0.9115617838864308,0.2940802850378133,0.1778156114135627,0.1082558204780644,0.17139634039750024,0.22413528965048754,0.1763133386283028,0.09560825228349878,0.17765546210295388,0.10418879278628448,0.16194811218054878,0.10645779257362953,0.10559263403750252,0.3033061785501499,0.24228760650231598,0.21276012168682923,0.15717512896466074,0.10504469279550477,0.13282858920636087,0.0700881068243094,0.0827140749505953,0.11508569818511628,0.10880755566554991,0.3484009038493468,0.0809728285364692,0.07655056010046443,severe
26-1,0.07017932373033434,0.14366625261384297,0.1393628402434263,0.18546060990715565,0.14533868513102532,0.14189704368766495,0.07771674148051691,0.2752351452708078,0.08714234914508959,0.053937339201674046,0.0691534066899708,0.07960111062135436,0.07063672476126802,0.2129613805970727,0.09568293206314156,0.37975290823557784,0.06839097604516307,0.18564775239664594,0.17685419047797304,0.09274666802421414,0.07773749207273178,0.0825477268203704,0.2780703885847828,0.07434222490011515,0.4066147010565526,0.16153193425781764,0.38833624945005474,0.7578403446794763,0.06560550493906284,0.07196738918226754,0.19995749977787142,0.0700082418168663,0.07712467168598555,0.06481217044331307,0.08908927999323835,0.13006224095572405,0.0688300254276697,0.14614856657200775,0.5720564993301153,0.09159704697921889,0.3520910790563974,0.21754104180974015,0.08286210250213491,0.2396042296516395,0.18832897017287992,0.2608006989406809,0.9007027891861485,0.259012215346503,0.1437920863825342,0.09404519237305958,0.15951347775081715,0.3519986877682279,0.1761912416710762,0.07848425126203547,0.3258570104770393,0.0869621545805455,0.09524582055214362,0.13284453880701155,0.10154563233164905,0.23132783548566904,0.11299570844803868,0.06968130692973828,0.16748646039675746,0.0902543305857151,0.1894734730847666,0.0558690250297889,0.07487292977643807,0.10768024642172946,0.09070751392711349,0.47820489551735307,0.08804697089882328,0.07195210679311886,severe
26-2,0.11145284443644991,0.13200622561048056,0.12910747453483035,0.13043327292261298,0.20036629154432523,0.14344946941977063,0.06545532468308958,0.21738096659228354,0.11465789300419311,0.059065551984103994,0.06279437979965989,0.09966393003557071,0.06326405144467427,0.16103103084526052,0.1730890602372201,0.2763550058173791,0.06324758308257383,0.16017571907318096,0.14117913215978953,0.07388374701401439,0.13861092967437416,0.1007294987774804,0.18871633824349238,0.0738701189958964,0.2339336803230671,0.10887506086831783,0.28666533308704645,0.5715037672750972,0.07701299604230633,0.06901928041255288,0.19573686214199112,0.09528380466611186,0.14039667050025673,0.11022455648385869,0.07514416905121847,0.14426351874157384,0.07662890757434519,0.09448065423532467,0.5649851670388418,0.09773905824166525,0.24960238631983825,0.23312643358603133,0.09145414852706384,0.1864132276984126,0.138547936537721,0.20875643360543028,0.674034310907366,0.19741281049801795,0.1475747734414331,0.10701159638186104,0.14387222532245444,0.2966039604337734,0.16707009351835672,0.06671655630216355,0.2844862111299543,0.08217951343779298,0.08834668116922541,0.11431621935559921,0.1290330842567794,0.19073902446170832,0.09789007600951723,0.11192835503942099,0.1431741161796008,0.10138493327169634,0.153773402716845,0.06751295615380382,0.0806970259600587,0.09120013681260357,0.17027607488451602,0.3620241570245857,0.07799296257297642,0.0919645381137889,severe
22-1,0.9057621963013232,0.19962201227655293,0.8088884353007042,0.1605467420039245,0.342583743507742,0.21165447259575854,0.757248595583313,0.39263931843091515,0.9852221359650258,0.69948920490635,0.5644345803481947,0.9745464879726163,0.7576256576503765,0.7597199377787982,0.692043734564292,0.44115772997634706,0.7583031462908327,0.4265224390032563,0.5539003576727178,0.18602628931370063,0.8446236523985474,0.6610921706723862,0.4984908582220128,0.851714602837528,0.45908579005679384,0.623843388427351,0.5765282153219436,0.6710327080133965,0.8499289061147296,0.8048001502202834,0.26052157536381176,0.7018338314334676,0.3002446391445096,1.4477135507409606,0.7747799660618423,0.3057875017282638,0.49240884580361144,0.29927830187484317,0.6118448150964982,0.2963861386173138,0.421264779085529,0.5206012331466426,0.6904226519776099,0.27747008693693254,0.2763590325983846,0.48662759255321775,0.6338358023072485,0.35899683833828006,0.2460683020205732,0.22813458693153174,0.7154016523569713,0.3419973727198327,0.8349356099548695,0.693254541795736,0.4101306500053759,0.7475974562790862,0.3303621488733303,0.4801819797686521,0.4074816619423586,0.44033602882229217,0.6203289103673624,0.16889265349574784,0.2590761102388846,0.7689711741925891,0.8383385039739478,0.602028050959223,0.7303605415366169,0.9369092460976421,0.7007618353146106,0.3831927885546523,0.6224741327708582,0.671374408993672,severe
32-1,0.0569766902538773,0.13016008361509016,0.10681522802401228,0.1616487470020179,0.13116670653651244,0.13565071262629042,0.060660906523797346,0.25806690997725423,0.08481115649340212,0.06804684349865663,0.10225630391569059,0.07870558339534099,0.0795011922022748,0.2180951937292021,0.10129969416481854,0.3446708482841631,0.05804391152315318,0.20342041355044188,0.14288395868210246,0.10895661553107318,0.06815380996068057,0.07096948330498153,0.20998960156207258,0.05921986066162901,0.22761645182458062,0.12764830624583293,0.373613383928441,0.6319105409759537,0.05946315432264236,0.046914728252064,0.19627656456634923,0.06507689386769895,0.0809998941868044,0.06369954016910596,0.07543857372387636,0.11396226746079219,0.04677130523726524,0.1069623427114279,0.7454260714539062,0.0688663379705538,0.3263945169843889,0.15540767885630932,0.10358956714903438,0.2579988332511867,0.14912727754643132,0.30579285502245185,0.7877798197721648,0.20273931003822737,0.1644981479487743,0.09316249284689258,0.15539346266664417,0.19246942717664403,0.15416803858672448,0.08762835177841631,0.35731565611367805,0.09875781334225198,0.14382747744770694,0.09889344430817522,0.08629904011137392,0.2939307325262256,0.17116078153476302,0.23413176387523146,0.13044289467521492,0.09909118292414701,0.1590947343436975,0.06911994656196142,0.08376661420359828,0.10092605204651837,0.09978158990726439,0.3498771177313347,0.08526695797801016,0.05225129303051322,severe
22-2,0.9602126761431836,0.14487567226278023,0.8066805532053319,0.06001610292381154,0.10177459777581661,0.06306017884581308,0.7917184345344538,0.3107428753965909,0.9124953507978643,0.7704992512451928,0.5414612019916549,1.006078916282638,0.8132418285352635,0.6657108530616866,0.27804423068996376,0.16542905609701572,0.8398942299492884,0.3200681699620467,0.6867142471693588,0.15805584054859312,0.6819116672800984,0.6261200377231316,0.2647310708097276,0.8861886988259865,0.3538230873363594,0.6303728667936134,0.38490611358676413,0.3170526629087279,0.9343303711149781,0.9062447215258415,0.13197172899040926,0.8755128083247811,0.14817937662527705,0.8980167462280625,0.7793090613213889,0.121264875701024,0.5487666872626266,0.21474739007516327,0.3877334756110443,0.3114544681840053,0.14474009203126614,0.4331167191708959,1.565931017018318,0.12469743068580391,0.1606606851285669,0.45315622226117597,0.34607919798599157,0.22355226171116094,0.09716039822042258,0.1277044281275853,0.5099671261802947,0.11908829374506033,0.7742401494425658,0.49448026325219874,0.16255423246911005,0.8920024404650573,0.29645180929854975,0.39046570689667764,0.39967269613472345,0.32762120512830356,0.7032568438458009,0.07365056407752696,0.08721437713645329,0.5314640912983292,0.5524646597313762,0.7372786945196914,0.7251560400256121,0.7067518588303189,0.5532259477045937,0.2394234863937301,0.6956699876026958,0.5552149418273201,severe
20-2,0.31753592204784004,0.27938863573278994,0.2626025704091473,0.18627604477447768,0.19849427685238039,0.15435154012775487,0.2339741993894901,0.3177369080226201,0.3801269431458155,0.21927649389171353,0.20604877008558603,0.301658235455758,0.18628387471608102,0.293875546629976,0.33589469097408686,0.5493772553545485,0.20771370047251217,0.41551204832905636,0.3193774608729201,0.12743679441355985,0.32718780400330455,0.4635770261378419,0.44535533453296394,0.26583365765141187,0.4950361353498402,0.25465460047253596,0.46981927219060887,0.6315758219185569,0.23780437926480205,0.23599711674713872,0.11680183203332321,0.285415953558766,0.16935943275239507,0.4179044610364635,0.2717009497478053,0.15391173730074106,0.19312011935559426,0.13426376789350356,0.8330942602195177,0.1354559002292964,0.3610172807139484,0.157516232573893,0.37332428389515976,0.2503095788336366,0.19464877842625888,0.5976595291856795,0.9344177604710131,0.4352180520049938,0.18072591326627246,0.2752862205952704,0.31852432225009797,0.34726571346257007,0.3169473486194304,0.19791812177461612,0.27577521049439746,0.2928665497838219,0.18132891418689395,0.2714573192694698,0.17387237572153647,0.47678670579859295,0.3768335152438721,0.2711424547644,0.11098987723772079,0.27888767949871845,0.29697000581733285,0.16081845959648405,0.2032552799852896,0.24149201809805645,0.6713363407424768,0.3180312710798826,0.22822998999479566,0.28909273543520453,severe
15-2,0.7594279871554077,0.34723112514288734,0.6182208541403434,0.47426215938623456,0.2900811062097208,0.16723616740317013,0.5871540673833058,0.910343701449422,0.6899579718303702,0.5885513436313682,0.6666605635308493,0.7058755859679815,0.5209271194056633,0.7628618688910448,0.46879534038121823,1.076402238298022,0.6226951909790566,0.6466400288226085,0.7779387998712716,0.26105736612784436,0.4704003123570577,0.5607403603567459,0.8446703457318243,0.6758348919147312,0.8085549991918827,0.5635617988843766,1.1095611564099597,1.3361331729598491,0.7425078695666427,0.6603187244627918,0.4724144298102992,0.5535113532366345,0.19554096574438232,0.4972046658195224,0.7264001624764096,0.1814330174695109,0.40914208686173326,0.4016607729270128,1.5217159177196244,0.2750402637127107,0.7523601130794622,1.008614987623642,0.6811458587091321,0.7998756605211047,0.658795141071923,0.8213925609270679,1.5086526855259914,1.0180055032831388,0.34425079881692916,0.6208707578110856,0.5100794042225241,0.8118797006020646,0.3939519160570624,0.5071196155753929,1.0059096825809217,0.6095828867039985,0.5972822589987881,0.6504561893243985,0.3740868693430372,0.6766675973226111,0.7531453960292009,0.7186701580961329,0.1756918753387263,0.4931106071519599,0.5218253725339004,0.5242684903686462,0.5777946944693014,0.4737907145565364,0.5738723248597382,1.1289053110443348,0.5872891553495225,0.527581219359686,severe
13-1,0.6884724388248757,0.14572348222697984,0.8617072301992021,0.16577403656585976,0.08860833134557747,0.07139452392994594,0.732784054811326,0.45410399978213045,0.8314757956960416,0.6620506398354264,0.5433563217235634,0.7649535047697641,0.5491100408552028,0.5543995534007847,0.7958280903369569,0.3955727852708255,0.6435978316672619,0.4579637834296316,0.742316904099769,0.14650132590061268,0.7649397618915823,0.6243907816909822,0.42889219184106625,0.7027421852975636,0.5711389481664725,0.500431311124682,0.541169701701895,0.5619995665452363,0.9370317374134002,0.6644499739434544,0.17121915806176835,0.5702001171448657,0.1740328487289853,0.9265777514882321,0.6372413586298888,0.12480475932478408,0.36867158615303025,0.24392165063125307,0.7824299954654251,1.2503602398918088,0.3333697670633894,0.2779368780967548,0.8134131514967884,0.35740704283514746,0.13108596201079842,0.9232896574321314,0.7321767698404126,0.39529784184169625,0.15197254238789148,0.15462962834915744,0.5577554813657615,0.3508307082620868,0.5063803735188002,0.7520219774260596,0.24133522993154266,0.8696374068759524,0.2778887978301171,0.469159810067262,0.39179939284343185,0.5057876541135466,0.5999356974603626,0.16201466932766515,0.0892697162995017,0.5446164130533931,0.3662175165617748,0.8322381308510518,0.6030863717191505,0.5985005579269987,0.9363309920078036,0.3301907134565131,0.5605874904091361,0.6100751312505215,severe
13-2,0.7102639724674699,0.1492722084314931,0.5718963430865617,0.3260144718203006,0.04464303412551816,0.06539122745207764,0.5370190353887229,0.5285458864763849,0.7325996992318494,0.5135876088065988,0.5927020268523975,0.7290987150852,0.48603186156740796,0.4632881397660658,0.22318588364688227,0.7044263071702414,0.5443813327807931,0.40810250857510116,0.6799585873014138,0.08853534645041125,0.3274555788749257,0.5339338716016387,0.7552235254053805,0.5563204260774205,0.593728665403124,0.4704769528761027,0.7746141597333195,0.8461459556255524,0.695009482708919,0.5684938077319278,0.24171540485587395,0.44530110140998574,0.08310311048500685,0.4954567161045963,0.5668264686654118,0.1247280901331253,0.23096626848018836,0.17501239173796485,1.2375337967793758,0.27935707477876687,0.5286468982006767,0.4875816078226061,0.940799158642644,0.5272634844620377,0.2482702395008052,0.7694997513338908,1.1347163027816152,0.6052590064827567,0.22782949545574624,0.1071681407319459,0.5049075141602702,0.4509721824821541,0.39247470235927295,0.3327956084774989,0.4621009030976536,0.543830205595874,0.3281949375549142,0.5529752286219718,0.2821421545205113,0.6121197453004948,0.5614020308552957,0.31534589303745647,0.08241354822912896,0.41638205377525817,0.2817964472353683,0.5037691005838266,0.5517349842664768,0.45700504669503555,0.33905614204132317,0.5789516547410967,0.4671411853823649,0.41682529964279574,severe
8-1,0.723406295717889,0.06694736355589724,0.518733685972258,0.0748761047601157,0.10859987224246262,0.0636052936137857,0.5108354394427069,0.1926327670879835,0.7594342009731445,0.474576149450955,0.37559681959215174,0.5320811310500576,0.43140164294231387,0.3589355615849312,0.5756174661094074,0.36252419415262754,0.4802242967564407,0.31561810267207935,0.363116682392158,0.10627191875906027,0.6883387504825463,0.5209290511785208,0.27662051433084245,0.6150041526154828,0.26859649937953906,0.3310655340400656,0.34782944793877085,0.35467549394707587,0.5073841722287777,0.5730454916690874,0.06722760357519252,0.6743857943866456,0.09101141672161042,1.0035208321353997,0.5113848836573779,0.06250372540942128,0.32825849025394244,0.11606826222455224,0.4859546014778754,0.4406620001907401,0.19960658575312382,0.07755776216440748,0.2876160725652474,0.12431139314294344,0.16671895046889182,0.5411105026427664,0.38638706114895904,0.22683227144229634,0.104338526857921,0.06744054000824352,0.35533364527207245,0.3272546178966923,0.5010074201759289,0.43746799581365864,0.1087607676492904,0.5104143338151352,0.17226151081386767,0.25342569938123916,0.30285052428325165,0.2750700563007309,0.42403043756565584,0.16756962022923608,0.07318990566742441,0.3686338893143514,0.37790996747709915,0.207617418503106,0.4425502838164551,0.38973066244342325,0.6733223007966002,0.19749299211842392,0.4116053218130437,0.6812881787269401,severe
5-2,0.7774417934931251,0.19758373845846508,0.6795739461402364,0.12908847490375294,0.23391078344264318,0.17697282846364426,0.5718407195371429,0.3175821968122347,0.8736351015251408,0.5579342066895855,0.40899931092539615,0.5933680337072079,0.4946990628562629,0.4775980704392547,1.0055605189833492,0.4121641348094797,0.5008227801446336,0.4032272004542168,0.4561258347057525,0.14579794582353536,0.6963765357879124,0.5456397307848342,0.42098192796582395,0.5798734275169133,0.38665705889691276,0.44072358764191955,0.4491407736457076,0.5028099539646996,0.5964106588075584,0.5994141228346858,0.1599027994598893,0.5237249993685954,0.21286875389714283,1.0805576187386459,0.5250512548806829,0.21290107488639815,0.3402266476827081,0.19287181323212402,0.6593477234452768,0.36732977151132,0.4193345416000417,0.15261331925003135,0.5285473760683689,0.22915379160554022,0.1564129977386979,0.6073305529957118,0.7376167897045992,0.4575529424082888,0.17824209100418403,0.15282135147157372,0.6488674761658704,0.2992042272912463,0.6848551439873539,0.48728025293365135,0.3062181088054274,0.6357773318692207,0.2248628967534819,0.361660120233049,0.34793756178727264,0.32819150392028384,0.5036733382909184,0.25710397815040364,0.14147374414793595,0.5147546691842417,0.44591334138462074,0.26574795699799336,0.46310029498824884,0.5593406129583576,0.7514758323618246,0.3313277353841574,0.45193324008532465,0.5146673277978353,severe
3-1,0.6820414231170341,0.09745091353357554,0.6049370650694412,0.05101548140631033,0.07524606407384306,0.06172476690851239,0.3910390970449479,0.16505749702180325,0.9657869862021233,0.3885180977613266,0.2726017626604484,0.45018840311108727,0.41615719476670576,0.4287917970528058,0.8834352914403714,0.22093142519479814,0.42882179346887866,0.29050342477141866,0.3215240816039836,0.0751401338697648,0.760429676657304,0.461751082796431,0.24643904929245602,0.41832258534274597,0.19602759847042447,0.25393199265248817,0.21993223556892064,0.48140367590633726,0.6373981591985812,0.38762149540207014,0.11394994818214038,0.40296733887508224,0.1353794486734193,1.1798848680823464,0.41951798983499655,0.12365390917762459,0.2130344809028919,0.14700044884534125,0.47044289332572337,0.457362351815752,0.20391627083258507,0.24448789905056537,0.7530301758312847,0.14037766409116648,0.09811811373502748,0.4936874543990144,0.33106391661532464,0.20797748276370998,0.06372986695285336,0.0886982198854332,0.51241086308657,0.27004187168473814,0.6029813636921123,0.3333206743243334,0.32023376305332474,0.5514156595418582,0.1782934323348847,0.2696543363183989,0.27040992578086465,0.1786422636542294,0.3618689157085589,0.14983828154109477,0.07000742805243211,0.4278060108678115,0.5522258190536105,0.1935832756702672,0.391385351572564,0.530137592875469,0.876488851296567,0.23322956387545668,0.35016869907027826,0.5669693433058725,severe
20-1,0.4535595338424021,0.3200079332850277,0.38953863810917216,0.2530813566360694,0.23976272165526727,0.1333928610738446,0.314377966011615,0.583300748555985,0.41953012953720237,0.3251209335167433,0.3412884626140267,0.4787897640171578,0.2813612771445786,0.3830869548277101,0.5220318551729404,0.758981426474622,0.2971408246219378,0.48609912259946253,0.45026149424323736,0.14247558568380927,0.40659241168268484,0.4708919499961457,0.6285296892444912,0.3383389368434401,0.5396573264129922,0.3603995938653621,0.6210030510449003,0.8291804588624557,0.5216834448163427,0.37111903540980945,0.18350465346187406,0.3681024552229862,0.21510234537594455,0.618848661382519,0.35119809063303487,0.24905277380026067,0.2511282780516828,0.15750206792852525,1.0640724533361134,0.12809376351038507,0.48508401414410385,0.22211448259123806,0.4384866966902612,0.37638185826295406,0.23559279877942804,0.8307904484355836,1.230245395404876,0.642821584505059,0.20577936322551116,0.39440886062397684,0.4249429299211499,0.47935865012687073,0.5337908849371018,0.2748517254113423,0.3474478170338707,0.29942190494927334,0.29714329791571453,0.3177087114061126,0.1871585870177685,0.605896628073142,0.5011098972707828,0.44321232480517875,0.14530980360334197,0.369026477123877,0.38926348934065796,0.18237014381361855,0.2961548005666024,0.36763258503305807,0.7834425781127929,0.5089891125649635,0.29154231977219414,0.31756575268309045,severe
