,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
53-2,0.1144013558006455,0.09879392870523553,0.10018106054962378,0.2029068138213737,0.21994077585462296,0.19972898193266217,0.13488211907571276,0.11638232856854741,0.0885961476271578,0.1538639822239093,0.5679637267931699,0.058396800267686774,0.10797268884374438,0.2199238651777614,0.1988978129961574,0.06352469484652974,0.09763222720449072,0.1561164112665447,0.38814052308403413,0.09560481433655879,0.10548419889914842,0.08756078508301972,0.13260735579310948,0.08794674917748412,0.16444947474854574,0.06795346674676717,0.10364738986258301,0.06264569959445723,0.12543664722864373,0.19966469252829788,0.1147398567101004,0.17827759129303983,0.05434232319448202,0.14704488595478052,0.27288166208937453,0.11194424595194266,0.10194505552952841,0.1957774557006455,0.30605238912536975,0.18814089226212619,0.11576215814215093,0.12402897882736144,0.10187486540825805,0.06961486101404407,0.19811745710756937,0.44562986469192106,0.5567427695569003,0.13096455118686967,0.1311063889955012,0.17721714240041883,0.0829156073968906,0.07482901748345719,0.06986309509052288,0.503708039850228,0.17688756047652468,0.11998327698462498,0.265114605063433,0.09843210371863005,0.11992393476839976,0.07620635431342865,0.09969470263085728,0.18450491445374542,0.09631572545644723,0.08924669115732263,0.1129534739059158,0.12279439993773802,0.1730633734026605,moderate
3-2,0.9109779238478787,0.26216916473879065,0.7573776484915007,0.20665262249726493,0.16594957563857132,0.20971478760376364,1.0268043060025334,1.492725179575134,1.040097613309029,0.8162264003820731,0.8762351276742473,1.0305437261617552,0.652144035926496,0.5902115888263735,0.17370404228242506,0.9882066559446532,0.36108529176328696,0.658620610046223,0.5898921831901742,0.7837139777381983,0.7066501163432802,0.9562959471110768,0.8506992847090153,1.19915772395698,0.30851656375318615,0.9872242260863698,0.8211043420826135,0.2231799674731283,0.8493507607413446,0.6575969287760789,0.8917056518972313,1.06100030730434,0.1648231650023637,0.6528014651016751,0.595765993879357,0.16106160395084812,0.24251924366737382,0.2044747042327074,0.49594175301115107,0.14918312495328495,0.27073149064671015,0.49010394463842805,0.12639021554484536,0.21907729165558812,0.1973026980337124,0.46172107850425265,0.37632011175142915,0.6654722766557958,0.2462365545022845,0.5223766668709812,0.8685804282188359,0.4351057995177504,0.557565067818471,0.4869990081627501,0.47624548692007473,0.7692003726309349,0.2839155246095376,0.1010828077370774,0.6590983964946063,0.6480295957858848,0.544665980115122,0.6085457450521266,0.8612750153305738,0.8229131578130318,0.6014908637616003,0.2449831820989365,0.7835282580483918,severe
3-1,0.5858291589370157,0.08892925568998421,0.5847879291170321,0.09316140339801474,0.08921971482134282,0.14306051344179774,0.391656859076597,0.9133150627289582,0.4509259604884497,0.34081814549693284,0.4845431981076367,0.3928600429351967,0.3683006730530575,0.9020790301523134,0.09898043542726664,0.37192280153264157,0.2730777504386998,0.33571914832528105,0.3526623694899507,0.7260755163052085,0.43066671730066625,0.3609201726988221,0.6580148404967148,0.37722020860091815,0.18401034093893504,0.3193424946416382,0.32443263213771634,0.19007373671580982,1.2065949138797938,0.38574692302311386,0.39780404039022826,0.44588688917818914,0.1339270168524845,0.19240321430890112,0.3762748016477944,0.05321626350389058,0.49094319103345774,0.1848289632955395,0.3671556651628724,0.11054946768908037,0.14275645062079337,0.4466121875320619,0.04877156903322052,0.10272576523400573,0.08890992264064042,0.2815254482886317,0.1411034637490948,0.5309035241134489,0.09598532575175227,0.48581531704754644,0.5369605056533876,0.2148211936493885,0.26687416421798377,0.34699872865830395,0.16567929760355612,0.3558375789501686,0.1640993018292911,0.09418402886835904,0.43222788731682,0.45864380762608087,0.16860828583425605,0.3305842346997379,0.34888290597420135,0.5948523912463615,0.8086423469045686,0.09116397727528783,0.3769509203502236,severe
2-1,0.959040627571968,0.3543608661874053,1.2920456864635554,1.3321628281948688,0.44261050970061816,1.3006415848561852,2.003291186641563,1.2997930556115238,1.10120220273264,1.39423956556367,3.2547297186723565,0.9540264403719104,1.108016885460306,0.8372911629585176,1.3033461249943983,1.0468852467492762,0.6174741769866401,1.3749052398337607,2.1277066323988625,1.2096661855972188,1.1515037439707239,1.1158692815834066,1.6819795970359974,1.1138490557536533,1.5217543262509543,0.9808154932297014,1.3382729060021712,0.47690593748138804,1.4935162197681666,1.7854884465416674,1.1133252713794681,1.7327941043225503,0.31573846884573653,1.426802921830209,2.839514798228904,0.522971159206805,0.7474497823637305,1.0898210711737282,1.943922349641217,1.186771253646954,1.1202653556223496,0.977573263784582,0.6349168033723335,0.929837772763759,0.9796395189357231,2.6281551971976156,0.881132994283515,1.2398771049106754,1.5949647116281,1.5806674361277326,1.3268900001851451,0.5611698983045765,0.7642100022016539,2.702416294210604,0.9028166740531086,1.1627686226036653,1.4646005977160457,0.26994999083858645,1.0976655878334176,0.6580781191982987,0.8579908864829309,1.215926258685361,1.044299658872806,0.9627274067543979,0.9643249891157577,0.9445272336185743,1.1396746992063072,severe
51-2,0.24064442146919207,0.38862332866010263,0.3088054532306434,0.5426270444922874,0.6755732556928071,0.529191916774912,0.645818881962585,0.3159595478457739,0.2926376128901003,1.2619347517157342,1.3928987276819789,0.2648464497004806,0.30406534152631676,0.09709068973730926,0.6898260385390532,0.2914488501699487,0.25692342998609724,0.6653989265209002,1.1229298090142823,0.25575653363910245,0.20886682756225078,0.3045481968039145,0.2350862544396458,0.27709975326827796,0.5346333733925442,0.2811855508068942,0.4074444318239081,0.2618646792679375,0.24713913048627956,0.6723494116766888,0.31913632444159146,0.5688373192951606,0.29855484087933687,0.5735326531332003,0.6930571620798404,0.2146825267168464,0.2979210335533513,0.5165406576701805,1.191904378232146,0.44792135368138625,0.5296970817895359,0.3333218063254558,0.3017885539293352,0.2568746295907943,0.5778558248094905,1.1249916826786723,1.5841410337035997,0.3688397508848943,0.5241560728812775,0.4304113271229137,0.28889576405035217,0.2638313084763676,0.2881928298817479,0.9311619540122087,0.551364596179917,0.39317689597629557,0.6387840911169197,0.3076756206416514,0.49971383000778297,0.27432021285266445,0.2526491072445041,0.678909674551409,0.3360464112113063,0.2690479695036237,0.2396165950473747,0.31021148961860545,0.6176902893539713,severe
2-2,0.8526722881298747,0.34391288605519216,1.2112157518795579,0.9084568450919681,0.36798147302175827,0.966243598736516,1.4978239971361305,1.3200778354999807,0.8971870075128325,1.0249698858935645,2.616345730548601,0.9126453522435213,0.64859741226384,1.1123330436679602,0.7305112666598068,0.8363690052120272,0.3944344683447674,1.0604197996952334,1.745711050453444,0.8416163538009446,0.9942778995445896,0.9674426285619958,1.2159752661021082,0.7895068245855744,1.2674822804080017,0.7018362179015536,0.9953030132377163,0.3311128664403119,1.3741429963753833,1.515011692204646,0.880058280118969,1.6387910395324707,0.1902486371328909,0.9349961885184478,2.1711159533324547,0.26134106718319944,0.5022249597827999,0.7687012219975147,1.1800407045384886,0.6083514374080896,0.9096386468474036,0.8216509870383032,0.37267460129572444,0.5397675589218305,0.7057215864167958,1.808940750310304,0.8453631575565423,0.8745199896943958,1.102385709242288,1.0524470827587438,1.095018960438976,0.40405214555075886,0.5865606143385568,2.244839296021778,0.6468100645816071,0.8305816238146866,0.9336528068176,0.26580564448525507,0.9160359144789727,0.4299267265632718,0.5710475625251469,1.1600971714656316,0.8176130670165367,0.6896483088790618,0.8592155460528926,0.49523028336437047,0.8571877025443103,severe
142-1,0.6658739462415376,0.7821127169093258,0.6841667332684768,0.9315320696975413,1.4069807800111809,0.9992455302390512,1.2064435954643933,0.7975674035079744,0.7379215489238782,1.289636529586171,2.3124968713604934,0.7678703907237733,0.6831352632320323,0.5419510052787597,0.8766137647236544,0.5806546087642243,0.7490288949077477,1.3006536499565746,1.5389415895852925,0.7310399102340265,0.767249751055397,0.6536114218896801,0.6752428341571892,0.6217856977700411,0.9490469103192238,0.6145859456037013,0.7157804543849039,0.4826417403115411,0.9145824051232044,1.6598789903561668,0.6948479148036555,1.0306415284505197,0.6937908643020274,1.1567832091323191,1.828610915468082,0.3958830599637412,0.6019793868088662,0.7700083979051878,1.2542435438536603,0.9954065857893852,0.784859236962956,0.7032659375389093,0.7737856245184097,0.46507480242540306,1.2463259840751282,1.7896442313891583,1.6660956376800797,0.8300706322913256,1.1135971867853516,1.3235846453748528,0.8926431800967429,0.6933709990575377,0.47714368540538016,2.0765595837516106,0.9854530904866164,0.8282188248951873,1.0052969383581591,0.5315637478902091,0.7367880723186248,0.677263087063368,0.6756553966751617,0.5122110945111987,0.7716041483670345,0.7712259218728514,0.8841412759390378,0.9752141343901085,0.7398635115352514,severe
70-1,0.3408871365465741,0.35516595278063645,0.452860292972955,0.6741684231508831,0.6980356545315467,0.6305515780342545,0.7059253988999016,0.3498563423419019,0.38104279797133295,0.8851856624034752,1.3712987105127354,0.39425697491403877,0.3954700931086121,0.22274652043608467,0.7507875820377674,0.3778117559597071,0.3206330055559406,0.7017182797828941,1.1330900340532366,0.30633557310009585,0.2824979020289457,0.4094007434580499,0.29205899695949056,0.36707668913486696,0.39706793085099923,0.3835871541983047,0.5597104003260409,0.2256382108708517,0.3591892594318619,0.995839994153552,0.39835423744356674,0.8680212427733853,0.4119300324654878,0.6217209086138581,0.9864893090719624,0.23356215270874733,0.47161674766929235,0.575841748144618,1.3629814712281483,0.5965165982681414,0.5604848497255751,0.42126053868143054,0.4269767441630882,0.3413219055040395,0.6988814219292445,1.1063877006895033,1.091230151736806,0.4539142131322453,0.6782181495348902,0.6622546479547446,0.38924209142628663,0.39064358710000235,0.28165182187998833,1.6862359681215289,0.6763421555190119,0.4648412095007555,0.49392794330306483,0.41521320814623,0.6872501779617255,0.49139832544461,0.2916536915883652,0.3940568965571779,0.5030327239717012,0.4969192504636751,0.4144813454918278,0.448041905529035,0.7084974539195498,severe
48-1,0.2714995878782062,0.11310300787617399,0.29001898712237945,0.2271253020219668,0.21277345133957398,0.31270619465246524,0.24323720011167727,0.254887760563498,0.1576166590958016,0.2744706192537358,0.4653943962608407,0.11963343065001114,0.2373849725952096,0.46327508843876236,0.19815242622808388,0.14535846182004916,0.1146694377897042,0.18673728957986935,0.36900993668939813,0.27085150322153023,0.12706457584695638,0.09501080033534634,0.16552400417452834,0.1379825926347896,0.2541273273538563,0.13328308245128848,0.14467858007242498,0.08046047652506702,0.44769743900885345,0.22803381113290647,0.19020710407807215,0.28220861069700115,0.105824850162065,0.2109772722830577,0.26725630940387846,0.1026703073944154,0.194694247046708,0.21426141020788939,0.18557216289347853,0.16677534751031167,0.2734762596330254,0.18944140694556044,0.1439751545092315,0.10279563164793006,0.24401957989314174,0.2961812243435874,0.2783904756246745,0.2255103308481098,0.1934109715161703,0.14131423427013381,0.18705147941359285,0.11495175486050253,0.1470067522556041,0.5031484559778668,0.2252911056716347,0.14800991292562984,0.12096202540282863,0.1798462466760344,0.2116535160958791,0.26623417544618777,0.1026852622619935,0.11574735119549054,0.16755828328433384,0.2362419046159078,0.3932492719554367,0.11794060502084724,0.1951694478918137,severe
51-1,0.38355250955759623,0.410729646607672,0.44455935823697884,0.5475450394187358,0.6288601610276224,0.5321996087819284,0.7555200879908476,0.35721803742579944,0.3843086759045157,1.3919153555894157,1.2904222309086655,0.3620218488651374,0.4527261899399053,0.22119065200644145,0.7360456215767894,0.39079143169024405,0.31244127364207414,0.7079424138332523,1.1279567842576106,0.30859656255036416,0.260539287062763,0.4043198228406087,0.2853373512825568,0.38323981115596656,0.6116416070423327,0.3465958713701121,0.5136614803770324,0.23144766668964387,0.34738200312920703,0.8303322926918663,0.39272845078130336,0.6454036783248883,0.2891332586394259,0.6359262778613703,0.7981238645585451,0.28180437803221975,0.3869724259906343,0.5506639577142887,1.3741902515261315,0.6387100638314969,0.5374934820330266,0.3706446585957793,0.40518410122314236,0.3308238728721733,0.6577753019885452,1.0856050048855153,1.5076102741359447,0.4381093823086846,0.5037807640117012,0.5896975166946473,0.3791161077923963,0.3827203057804705,0.2588894249937693,1.2575209652776307,0.5929573022543044,0.4778142438715055,0.5762988781128825,0.2723711143523316,0.6174738635551297,0.48543831099027857,0.2914719726306088,0.6058469749875129,0.4517640317801003,0.48861595791528173,0.4158763954969282,0.4349742571019156,0.7671606972657316,severe
8-1,0.6521279113849968,0.05908657170406552,0.4409203713435469,0.10043065862674047,0.09888436714698012,0.09079671790453249,0.38683872612966064,0.6850893648507389,0.46287746579050565,0.4937508508258437,0.39162352094046404,0.3627887512387366,0.2997331178109094,0.5615483402805365,0.14919563316082118,0.4062926138080626,0.17906188999428443,0.29213694295127973,0.288131388098307,0.6433364050972838,0.4496575974773339,0.5314937199024045,0.45107962870334356,0.5195568727733147,0.08700820762287913,0.6408148596380882,0.3751831214830817,0.10648166207515286,0.9730761888546006,0.2548841616428608,0.4242728840744229,0.3572086274791767,0.0732086583978884,0.2893902974746851,0.22428071067611846,0.05117807483646945,0.41234712493092923,0.12727770668401406,0.30845237058161806,0.07852126408418085,0.15212859314243385,0.25059875404962034,0.04335348320435266,0.08548910406967858,0.10249409992541982,0.4634860620501213,0.4227822975666071,0.30124042883418983,0.0904766537715418,0.4113721739384564,0.4605241756980691,0.16428653497684725,0.2551621584424174,0.2289446178828759,0.169925367641154,0.3759569756248285,0.13854942239041243,0.059444505410824626,0.3592864254383802,0.27856305236039774,0.18622149857750295,0.49313156912113143,0.4164665075698353,0.3320792241499675,0.6020598308002408,0.12009041384799281,0.351848922221541,severe
5-2,0.6886999268767394,0.17583962641975137,0.5834073443144256,0.1447578444370285,0.27232943179619634,0.25927821618540353,0.47921750515797984,0.7213185588617539,0.556471517479129,0.428747979018636,0.840418276047025,0.4158162086037263,0.3933843273403362,0.8766005830124814,0.21348642415713237,0.4308852662069731,0.2614491909872253,0.3734415739203436,0.45797717246042136,0.5899193796769581,0.45133511062324544,0.5127561935671098,0.5250831132699673,0.5049996930039014,0.263825951971418,0.4368177592872691,0.43475832385766455,0.21495896953699395,0.8914868576050178,0.4023346161800738,0.4504162714813478,0.5546129894589875,0.2020513571265108,0.3728655143580628,0.42314472370048006,0.11643966598501511,0.32211506471557183,0.3489527315784071,0.39816229564333055,0.15494314041674498,0.2300900112066361,0.3169095544135281,0.15001343331780387,0.15703443106603238,0.2724597688888393,0.4733578574468633,0.30937876426852967,0.6054275702154804,0.23721358936952142,0.46888147346657383,0.5556515921534889,0.2444902508119728,0.3226919080967661,0.5826045235187094,0.2745912693884947,0.4135587805789707,0.21320899862352088,0.16593992137966518,0.5409355353028339,0.4132216820194343,0.2603904430038069,0.2070173074556329,0.408170827615762,0.5196264233165336,0.6638916166697899,0.1706608946013503,0.45424694099762014,severe
31-2,0.27720948749543733,0.1338365430073129,0.24694689036057565,0.22812214988428117,0.22334644606939452,0.3990928239758023,0.5061848500172385,0.36969712743548294,0.31586417533438804,0.4103785755118909,0.7286096537249848,0.17317781077728148,0.21061309724567404,0.29430549829198205,0.22621472306018778,0.20880071315619933,0.22018330004622286,0.25910653490784374,0.5726488994977091,0.3200036183223918,0.4131402432686777,0.27285456098491045,0.2013421025685061,0.27664548664784777,0.2300127968691489,0.2806409280520876,0.2229916360587095,0.22976309893521754,0.4034551285831341,0.40104571464423133,0.28618540294606215,0.5065056050821852,0.15665414745418374,0.2407679176539831,0.5920915678711374,0.09888931468041966,0.13356272137764075,0.2394650068604507,0.3401345717979823,0.20809275394460025,0.250469102828942,0.3824532812233577,0.1651166499381799,0.12665023040773102,0.2422139770979567,0.4708900538619636,0.271243500615993,0.30104352851062605,0.135993124449885,0.32674445808732516,0.2827219108874776,0.18719491367826313,0.18708313522298628,0.4620307312652369,0.19989480597529044,0.2403374020299419,0.2164928258148147,0.12835996307014452,0.3274550141118,0.23942708811751237,0.14544862094828653,0.3842001756568242,0.19541646964779177,0.22430437728192637,0.6050859432205895,0.15633329477800317,0.2372515425197193,severe
13-2,0.7292040329710253,0.13237765186333328,0.5583922036394459,0.4416977351606182,0.17111462292242877,0.5003045066699252,0.8623678417230328,0.6839378830338672,0.7753506218351436,0.9536606295454948,0.8513948289420928,0.5542207588790783,0.370086404306311,0.2790402534942233,0.5231819679709507,0.6247292347984914,0.3244719196027056,0.6023269892236937,0.8886455502837062,0.3196370393472532,0.47347145685215003,0.49697916076378407,0.7673303242850229,0.5414023704800599,0.5660816115975974,0.45225713647374194,0.45890237522077626,0.13319648789050034,0.48833626617817777,1.3196869126883486,0.6156414827122064,1.3723034949322257,0.2009207259029732,0.502501942766758,0.7314147328132129,0.06571254088086524,0.3735148546118326,0.3048928037148704,1.5821388711136912,0.3873006794679507,0.34464327466522715,0.3545092878522325,0.037092791247253364,0.21647511631980396,0.512005780587769,1.2502978836756713,0.1718246804845302,0.4533963405563535,0.7305482306623009,0.4264032822323119,0.4651734711320749,0.28651173358869947,0.3139087183567056,1.4900716998784944,0.27467490784232024,0.6048065112065513,0.3401206229602694,0.19733201360937658,0.4548412585606561,0.24511701496059463,0.7282764748504211,0.5593199749960317,0.5935986519095026,0.38871905053517664,0.33102981019189837,0.05658281064266164,0.5377887733306884,severe
32-2,0.12512364149972358,0.07861334529447749,0.11505300666697545,0.3016347197093823,0.24836002774738475,0.460990953890384,0.21274754502321397,0.11626703945828581,0.1114598897572323,0.21982284203091432,0.46781671980617867,0.06211701298308452,0.07997824051980518,0.14895345011200245,0.1586909313379834,0.06883473543782977,0.11708374978109204,0.17871501376263468,0.29533807201266843,0.13842952740243195,0.09485744325463552,0.09103605775522082,0.07513805007060859,0.0859963016920884,0.3185716566902524,0.08147935101235512,0.11614203341260534,0.15215209470909666,0.1165190830948091,0.26706833998172813,0.08059853199571039,0.22727526545606172,0.14817052312777668,0.12349046932739327,0.3370754573328352,0.05500132889607693,0.1143884469085374,0.20409410814078455,0.2492576842575026,0.1557196317107937,0.1674838700917453,0.08936925838432831,0.06865301311435927,0.08467964615119783,0.18401374090645636,0.6363383531745921,0.4679629473452226,0.18285965416890604,0.07226586336401815,0.1825317690090058,0.11350044661807378,0.07829836859442318,0.14690522078864637,0.8935652564637683,0.21729744238558185,0.1195553882998834,0.21060219154930365,0.16473215795188212,0.12437660428403001,0.09012615638665926,0.08090713978852179,0.19424892606507985,0.1267775345528391,0.0995869470850643,0.16748834119402614,0.08196149878094205,0.17549427368855786,severe
96-2,0.5717626662654276,0.6379307350325383,0.47369850809989916,0.6414251461285156,0.9592482089120989,0.5938359029767061,1.2964266051307463,0.5415662410349139,0.49263836153046237,0.8459627432864124,1.7609975446768633,0.44191950713358236,0.5489865083200932,0.6460090488422066,1.054590919739149,0.4712807692802426,0.47010090027547263,0.9675831791060878,1.1825630788993073,0.5121319348496799,0.4565334568603669,0.6120060258926164,0.4570868227647149,0.524433605937191,0.6351074994538307,0.4964962018856815,0.4579251955947431,0.4179301854217341,0.42609904049826897,1.2563880454684673,0.6026231518069035,1.1575771095906482,0.3515410663016832,0.8066166070882259,0.9890478757954142,0.5034155600934832,0.2397128234187125,0.642644477162386,1.2349325598297551,0.7815383658603811,0.8158216384359547,0.7860794620782332,0.7100468692729868,0.5876040682298302,0.8730606399157714,1.4921365324427098,1.1299612138207977,0.4786500603241016,0.7820059454415964,0.3668608208501805,0.5241695784262077,0.554087635321942,0.3445028439206488,1.8966164749905678,0.5910100902166303,0.7216708260116622,0.7760250447806478,0.2958877541793435,0.6032830376842856,0.4091802106469166,0.37181020058233966,0.6942441938620143,0.5635470291300095,0.5060382743785246,0.7748935023043002,0.7091767935599548,0.641910222167079,severe
29-1,0.05921743887723439,0.05975850858608732,0.10875949417928625,0.2952367639033801,0.1824304215370951,0.45072909764288216,0.2826821875865611,0.09495396074103928,0.0787031072319622,0.3351774069339346,0.6367598449211277,0.090791477347678,0.11417893744899615,0.10199072699240089,0.09561182441184991,0.059402052568877754,0.09485228087569977,0.18207460843501458,0.6349995644021393,0.06427384482439177,0.0631336047699207,0.07922696997563622,0.06340678694038052,0.06102656441547493,0.24336948454141877,0.06936255019924648,0.1559192348557529,0.0714847303138181,0.06045395707292533,0.31810784734442465,0.0786599486865054,0.40727074729434287,0.11832589301417633,0.22246561831410136,0.6868935444596066,0.08440176384523011,0.08148359728324751,0.2816250783195433,0.4659924877246884,0.28578191646134987,0.11644208209831915,0.13567167840325736,0.12517623296628158,0.08167055740822107,0.18995895812682623,0.4996635534844516,0.21753614599821,0.20498356412466584,0.13351332873569083,0.16637316550756828,0.09214443291339658,0.06302306235665282,0.10103534042808468,0.6561819561939409,0.1751392285075213,0.10620758317674818,0.20058816304994492,0.14862488797301948,0.1353230796093135,0.08658085950765818,0.06051488531504616,0.1917651106765987,0.10870325949328673,0.09416841915480173,0.08906234628303365,0.08967818134911106,0.10047664453657361,severe
32-1,0.06673658733518974,0.11618859646804362,0.1292661468452785,0.28136047651225454,0.20540447209834586,0.44332186141573665,0.20557044155203216,0.08437613951971416,0.06954104618946964,0.34471521259794224,0.5184828033301956,0.08148892061657745,0.11561523840387952,0.09819370889872663,0.19312891375191285,0.055894696665088284,0.08762654510659114,0.18297261575255325,0.4132893805437213,0.07499312277457951,0.0521483160361869,0.07169182500072188,0.062068472098771595,0.07855679035404027,0.2851153900191903,0.06097402511885845,0.11084060851903628,0.09320120950833063,0.06426352184818739,0.25316065634988166,0.08899248163798541,0.1685483267821756,0.14736422206725297,0.14407815832753412,0.3437177173473106,0.07413051046823295,0.08320860668117422,0.2541905708649203,0.3420580420838005,0.17332653117411098,0.18350868268360038,0.1121893650751178,0.09117689010352306,0.09553386924998172,0.18901135517585366,0.7510048137232198,0.562452575331724,0.17861660027536744,0.08774591587822422,0.27357310837185544,0.11376464657960951,0.07963974215410072,0.11639926390768411,0.8445264219906969,0.22688690445797838,0.08453926711142447,0.23743548443320744,0.18397755431695542,0.1289621426384143,0.09832347462910633,0.07960322193546605,0.16563076544160812,0.1548428612924573,0.0725212662998275,0.10298586489858196,0.11202134308333828,0.27032088608180516,severe
33-2,0.4705438631463039,0.20237639165828272,0.39775117599721166,0.18717914595989668,0.3845235999188581,0.3445368428058964,0.4000229475459341,0.4252357690177918,0.45415302026423093,0.4069076701669945,0.7081755452748848,0.3090680971201108,0.3646081657742125,0.5531813123378624,0.26016249811234077,0.2919297523300252,0.3402215275043965,0.3528609674081995,0.5007356025282265,0.4252360191630172,0.22911964432198564,0.3399979423065955,0.3430412733369247,0.3297647697255706,0.20568876436495123,0.3269555714004442,0.29951614646239966,0.2758403808394427,0.38917528332299456,0.30691766013118266,0.36162144536395896,0.4354606775367851,0.2663839895983947,0.3135331241281467,0.46918090725357536,0.13066118987924114,0.5449854254566344,0.4469034860043941,0.4593410799763128,0.18296621871183835,0.28641438217636506,0.3171145879707209,0.20576495715942297,0.22137954341352165,0.3027585668016995,0.41623032872492394,0.348453712491297,0.5587552425180543,0.18160743024121018,0.29368540045011243,0.3261025807335008,0.33381743846990375,0.22753681585280322,0.6064551784568741,0.2573925901289766,0.28811286489806326,0.28357401621654404,0.2538599013509472,0.6581564991089579,0.6367784698583837,0.22394653638141607,0.3310244809845361,0.3503750943296761,0.48419861040548645,0.5665606058528879,0.2200851511026411,0.37923870528314146,severe
33-1,1.3304373352725747,0.3100032967956828,0.8746730242057498,0.4539856578149165,0.7030062887208929,0.6708100012624733,0.8749258799161415,1.2628970450239405,1.2763564781415877,0.71633231558031,1.0340830190142343,0.9322761438069725,0.793948187498682,1.2679485395606727,0.5216785872558956,0.8860640300214915,0.621356013103487,0.7601399336694921,0.8293400634505019,1.1548910444199938,0.8771618538268197,1.018089717584791,1.0790085946005241,1.0426480051338027,0.27622533975431945,0.9047619852146203,0.8972606961196695,0.5500009563774344,2.1159327499323366,0.7313122438739963,1.0220670671209113,1.0528604695706896,0.5283876371503319,0.7547191118661165,0.7512244859922725,0.19867730762909383,0.402915742305127,0.6489984141515194,0.9947995583784242,0.45497329951944976,0.36689174200846975,0.6072185598598302,0.2691327337728186,0.31774632614925497,0.4875016360596322,0.5974884737884819,0.6258444031344563,1.1983072308508123,0.34103147063533823,1.0327104944509893,1.0310950552244753,0.6281192203782495,0.6799238429726319,0.9681165677849555,0.6225179642474296,0.7709805443785788,0.5529535565733704,0.4815335812871918,1.2449114966536576,1.2709059008020467,0.6230280282848359,0.7007527738618671,0.9062026733412697,1.2880421117131517,1.205233301528769,0.3744300368791067,0.8122452198502121,severe
26-1,0.07910298717990606,0.09678294098396772,0.12167447468454103,0.3047717460623851,0.17217734605967827,0.3972114828849968,0.2666902386588218,0.09885641007354978,0.07988691183147836,0.5246341462415157,0.7807279162834941,0.07513475840993661,0.1259747603908637,0.10569407807960779,0.32755183736312005,0.060783685664559085,0.1187850315631188,0.21278416908640194,0.5710561955840502,0.0877538045035353,0.0684112733875255,0.0740723806399675,0.06414130791169155,0.070739833899947,0.34796582451580443,0.07941458113511683,0.1449623247916694,0.0777695379433538,0.07116993502669527,0.4034648048549068,0.08615605671805497,0.19900659223461098,0.11143148552871741,0.12103015086642849,0.41939720650386453,0.07105060876774075,0.1098979718088453,0.27844452268234293,0.28709950539301243,0.17434140618141433,0.24094916645992967,0.1353607825753134,0.1063969956317466,0.08446769372965009,0.2482471229544257,0.32278339522770677,0.5291103857760678,0.18194568302392278,0.4657720293552691,0.09867542367282059,0.08294706424446592,0.07830267397672014,0.10698925262687609,0.6547873257501718,0.23548199573277276,0.09492517148104349,0.07542174672783204,0.16212943855990847,0.1503496107490314,0.10922910611743795,0.07049881039108599,0.27240205845830195,0.13561092714543102,0.12298976086462882,0.09535077115120733,0.08151899761445018,0.2685400007611161,severe
106-2,0.655399555219687,0.7342979815397437,0.529994608173656,0.8537666783608742,1.1250413936076673,0.9456691433342431,1.2471847095344588,0.6453796758100128,0.6211183545448052,1.0153455101609075,1.9092692127850355,0.5850521995000335,0.6467662315702208,0.6237118650546777,1.1035172694975732,0.6520456819656252,0.6470404073826233,1.2056446028974874,1.4799951588864604,0.617107808800484,0.5993674596305869,0.741452436740754,0.5593248718574617,0.6318356527741472,0.9978297556908563,0.571226332243491,0.6870737223783571,0.5908565833297689,0.49708198215899085,1.1219258557207996,0.7007761439619493,1.0527380111444884,0.6438692457730126,0.8532300410716549,1.2649109075111065,0.7382620839885315,0.6086542838362564,0.8813051852374627,1.5192844653680018,0.840491037308004,0.9047724027230156,0.7679572610472344,0.9512986218105403,0.8390791548333487,1.0267139339722169,1.6613808861601402,1.7828602316993867,0.6542858637642343,0.9232317122357825,0.5938810360635117,0.6605033716211759,0.6876964144807843,0.5399466663838104,1.53518705407054,0.9166777362763056,0.8164412565652752,1.051209532039486,0.6708205060757084,0.7489026411705272,0.6736926317083766,0.5676078537750215,1.1087084721613614,0.7275425102777756,0.5397461510574307,0.9076302882166397,0.9163903920971144,0.828313378071336,severe
